Name,x,y,normal,undiff,well_diff,Class
Tile 15696,62994.0,87056.0,3.8388341984385566E-12,1.0,4.068475591145759E-12,undiff
Tile 15697,62994.0,87568.0,2.1993342910753277E-11,1.0,6.595621965255205E-11,undiff
Tile 15704,62994.0,91152.0,6.800789806314027E-21,1.0,8.49807718156761E-21,undiff
Tile 15705,62994.0,91664.0,2.6757596103217977E-16,1.0,3.1132799208472256E-16,undiff
Tile 15709,62994.0,93712.0,5.132249279753167E-22,1.0,3.2310652867395605E-18,undiff
Tile 15716,62994.0,97296.0,0.001088903984054923,0.9826688766479492,0.016242248937487602,undiff
Tile 15717,63507.0,1552.0,1.883386458942371E-12,1.0,1.9324752301846937E-12,undiff
Tile 15718,63507.0,2064.0,1.0786500832744893E-15,1.0,1.240798870916801E-15,undiff
Tile 15719,63507.0,2576.0,1.3087364525432577E-11,1.0,1.350233987118532E-11,undiff
Tile 15720,63507.0,5136.0,2.8459229601835584E-14,1.0,3.149122469411382E-14,undiff
Tile 15731,63507.0,10768.0,8.091806336096852E-9,1.0,4.159162259043114E-8,undiff
Tile 15736,63507.0,13328.0,0.037492576986551285,0.9620928764343262,4.1454576421529055E-4,undiff
Tile 15738,63507.0,14352.0,4.5240666681628516E-14,1.0,3.5188152847261123E-13,undiff
Tile 15740,63507.0,15376.0,3.6291396492785343E-19,1.0,1.8907485578632437E-18,undiff
Tile 15741,63507.0,15888.0,5.7455832061994756E-24,1.0,7.330653255973633E-24,undiff
Tile 15743,63507.0,16912.0,6.064067026301245E-9,1.0,6.380411754491888E-9,undiff
Tile 15744,63507.0,17424.0,6.657520543740247E-7,0.9999986886978149,6.833863039901189E-7,undiff
Tile 15746,63507.0,18448.0,8.34907609714719E-8,0.999993085861206,6.881498393340735E-6,undiff
Tile 15747,63507.0,18960.0,2.031703916216543E-9,0.9999998807907104,9.581790294532766E-8,undiff
Tile 15752,63507.0,21520.0,1.715180455125841E-19,1.0,4.726362161593506E-19,undiff
Tile 15753,63507.0,22032.0,4.5843273710488575E-7,0.9999990463256836,4.423347661486332E-7,undiff
Tile 15758,63507.0,24592.0,4.0720682034645073E-13,1.0,9.19305430391315E-12,undiff
Tile 15760,63507.0,25616.0,5.6210486945929006E-5,0.995784342288971,0.004159481264650822,undiff
Tile 15761,63507.0,26128.0,3.5256875197120507E-9,0.9999997615814209,2.637650879933062E-7,undiff
Tile 15769,63507.0,30224.0,3.0750144133616245E-16,1.0,3.8885172967010673E-16,undiff
Tile 15771,63507.0,31248.0,3.649716490798827E-18,1.0,3.220422905055545E-17,undiff
Tile 15772,63507.0,31760.0,2.1002417673644955E-18,1.0,2.389264050064505E-18,undiff
Tile 15773,63507.0,32272.0,2.732454833145187E-13,1.0,2.873573503713728E-13,undiff
Tile 15774,63507.0,32784.0,5.814452475050302E-9,1.0,5.837242689210598E-9,undiff
Tile 15775,63507.0,33296.0,1.2417852301993548E-9,1.0,1.590532860973326E-8,undiff
Tile 15779,63507.0,35344.0,3.6867731090239886E-9,1.0,3.960569650018897E-9,undiff
Tile 15785,63507.0,38416.0,1.2663044530653731E-23,1.0,1.5567909640437945E-23,undiff
Tile 15795,63507.0,43536.0,3.289763753855368E-6,0.9999933242797852,3.424004944463377E-6,undiff
Tile 15798,63507.0,45072.0,2.6450116763498954E-8,0.9999775886535645,2.2348674974637106E-5,undiff
Tile 15799,63507.0,45584.0,1.7556077184922397E-18,1.0,6.71595508034408E-18,undiff
Tile 15804,63507.0,48144.0,3.2312409054554116E-16,1.0,3.733236305134653E-16,undiff
Tile 15805,63507.0,48656.0,1.0819817543961108E-4,0.9997854828834534,1.062897645169869E-4,undiff
Tile 15810,63507.0,51216.0,3.665365233551654E-10,1.0,3.908427193000108E-10,undiff
Tile 15811,63507.0,51728.0,1.877433492754343E-15,1.0,4.254344950329128E-15,undiff
Tile 15815,63507.0,53776.0,3.1914007649902487E-6,0.9999328851699829,6.394975207513198E-5,undiff
Tile 15819,63507.0,55824.0,4.992818048776826E-6,0.9998739957809448,1.2096259888494387E-4,undiff
Tile 15822,63507.0,57360.0,8.5755147015594E-14,1.0,9.450733517166535E-14,undiff
Tile 15823,63507.0,57872.0,9.175674335892836E-7,0.9999980926513672,9.418869808541785E-7,undiff
Tile 15830,63507.0,61456.0,7.148132154371706E-21,1.0,1.4076386841853232E-18,undiff
Tile 15833,63507.0,62992.0,0.0010882552014663815,0.9945932030677795,0.004318574909120798,undiff
Tile 15836,63507.0,64528.0,9.352527289353611E-20,1.0,1.1127647190369605E-19,undiff
Tile 15837,63507.0,65040.0,5.767905968241394E-4,0.9957559704780579,0.003667194163426757,undiff
Tile 15839,63507.0,66064.0,3.99210803303518E-11,1.0,1.840592678270525E-9,undiff
Tile 15850,63507.0,71696.0,7.444708171533421E-5,0.9998499155044556,7.559999357908964E-5,undiff
Tile 15851,63507.0,72208.0,1.6365366661830194E-7,0.9999996423721313,1.6486646359226143E-7,undiff
Tile 15852,63507.0,72720.0,2.655946469698467E-11,1.0,3.141753870949948E-11,undiff
Tile 15853,63507.0,73232.0,2.867103559013156E-16,1.0,3.277984153951844E-16,undiff
Tile 15854,63507.0,73744.0,1.0142954032232865E-8,1.0,1.063469401429984E-8,undiff
Tile 15855,63507.0,74256.0,4.094830011636304E-15,1.0,7.660929182695675E-14,undiff
Tile 15856,63507.0,74768.0,1.4537821467486278E-11,1.0,2.9333352413729585E-10,undiff
Tile 15858,63507.0,75792.0,4.759791067954211E-7,0.9999990463256836,4.847327659263101E-7,undiff
Tile 15860,63507.0,76816.0,2.2162498680700082E-7,0.999998927116394,8.329071761181694E-7,undiff
Tile 15868,63507.0,80912.0,1.0856409789994359E-4,0.9930682182312012,0.0068232337944209576,undiff
Tile 15870,63507.0,81936.0,1.6439912919003966E-16,1.0,6.369931814720266E-16,undiff
Tile 15871,63507.0,82448.0,2.625075706474387E-17,1.0,3.10600662098272E-17,undiff
Tile 15872,63507.0,82960.0,5.880897515453398E-4,0.9986853003501892,7.266671163961291E-4,undiff
Tile 15877,63507.0,85520.0,1.586924619489949E-10,0.9999995231628418,4.389701473428431E-7,undiff
Tile 15880,63507.0,87056.0,2.10072577721068E-15,1.0,2.432881277146981E-15,undiff
Tile 15887,63507.0,90640.0,3.714426747400789E-17,1.0,4.222086679914793E-17,undiff
Tile 15888,63507.0,91152.0,1.0120640614574846E-18,1.0,1.1832408174192081E-18,undiff
Tile 15892,63507.0,93200.0,1.0883236427616794E-6,0.9998886585235596,1.1026606080122292E-4,undiff
Tile 15901,63507.0,97808.0,3.407911024775126E-14,1.0,3.674387589981329E-14,undiff
Tile 15902,64020.0,1552.0,1.7108696965806303E-6,0.999996542930603,1.7267251450903132E-6,undiff
Tile 15903,64020.0,2064.0,1.6430902658967107E-14,1.0,1.8652526084014104E-14,undiff
Tile 15904,64020.0,2576.0,1.8887591279404328E-14,1.0,1.987039852590581E-14,undiff
Tile 15905,64020.0,5136.0,2.3516193323303014E-5,0.9999526739120483,2.375127405684907E-5,undiff
Tile 15911,64020.0,8208.0,1.1648033926281443E-10,1.0,1.1607470540297982E-10,undiff
Tile 15916,64020.0,10768.0,5.016920040361583E-4,0.9964524507522583,0.0030458366964012384,undiff
Tile 15920,64020.0,12816.0,3.2617472611740084E-10,1.0,3.4501024259725455E-10,undiff
Tile 15921,64020.0,13328.0,1.7293524888619237E-18,1.0,2.023785463346219E-18,undiff
Tile 15923,64020.0,14352.0,2.2192031607491154E-18,1.0,2.696239253984212E-18,undiff
Tile 15925,64020.0,15376.0,8.402754539263771E-14,1.0,8.766654069347624E-12,undiff
Tile 15937,64020.0,21520.0,1.1544976485363756E-15,1.0,1.4034319496467051E-15,undiff
Tile 15938,64020.0,22032.0,4.249517838311734E-12,1.0,7.464092677267331E-10,undiff
Tile 15939,64020.0,22544.0,5.75541607339313E-22,1.0,3.570351034571467E-21,undiff
Tile 15940,64020.0,23056.0,1.0495459362713788E-10,1.0,1.1639250452333272E-8,undiff
Tile 15944,64020.0,25104.0,5.897884875594173E-6,0.9973224997520447,0.0026716303545981646,undiff
Tile 15945,64020.0,25616.0,8.339423177522811E-16,1.0,8.76357704344277E-16,undiff
Tile 15947,64020.0,26640.0,0.008107313886284828,0.9872545599937439,0.004638116806745529,undiff
Tile 15954,64020.0,30224.0,1.254732130912331E-13,1.0,8.706515543244198E-12,undiff
Tile 15955,64020.0,30736.0,5.294837364000114E-16,1.0,2.8687474487934517E-14,undiff
Tile 15956,64020.0,31248.0,1.3983203911873368E-19,1.0,1.6077140546717466E-19,undiff
Tile 15957,64020.0,31760.0,1.6041641468276342E-15,1.0,1.6659683293405178E-15,undiff
Tile 15958,64020.0,32272.0,1.630347163425038E-14,1.0,1.7283864836852188E-14,undiff
Tile 15959,64020.0,32784.0,8.727047884349304E-8,0.9999997615814209,9.297339431668661E-8,undiff
Tile 15968,64020.0,37392.0,7.603946904641626E-15,1.0,8.126535739911428E-15,undiff
Tile 15979,64020.0,43024.0,1.0929879679641598E-18,1.0,2.4659000507990523E-16,undiff
Tile 15984,64020.0,45584.0,1.1272734185135266E-20,1.0,1.0185553613144945E-18,undiff
Tile 15989,64020.0,48144.0,1.2873030419413567E-9,1.0,3.2187041920650472E-9,undiff
Tile 15994,64020.0,50704.0,0.0021376910153776407,0.9891401529312134,0.008722137659788132,undiff
Tile 15995,64020.0,51216.0,4.1648199839983135E-5,0.99991774559021,4.058599370182492E-5,undiff
Tile 15996,64020.0,51728.0,3.6850529227840563E-19,1.0,1.1833897099294677E-18,undiff
Tile 15997,64020.0,52240.0,1.1646956185953905E-12,1.0,1.23879313924935E-12,undiff
Tile 16005,64020.0,56336.0,8.033869276690623E-18,1.0,1.9127524306967974E-17,undiff
Tile 16007,64020.0,57360.0,3.583001517010187E-12,1.0,2.655583253297067E-10,undiff
Tile 16008,64020.0,57872.0,5.941103445366025E-4,0.998810887336731,5.950056365691125E-4,undiff
Tile 16015,64020.0,61456.0,4.6722938239714044E-20,1.0,1.6604830078738013E-19,undiff
Tile 16016,64020.0,61968.0,1.1311404035652117E-9,0.9999971389770508,2.8417500743671553E-6,undiff
Tile 16018,64020.0,62992.0,1.219676998287511E-10,1.0,1.3902898277073916E-10,undiff
Tile 16020,64020.0,64016.0,1.5269544309526317E-11,1.0,1.8657384970310886E-8,undiff
Tile 16021,64020.0,64528.0,1.6466637284945872E-14,1.0,1.892108973840234E-14,undiff
Tile 16027,64020.0,67600.0,0.011858412995934486,0.9827478528022766,0.005393704865127802,undiff
Tile 16028,64020.0,68112.0,3.6107288270414983E-9,0.9999996423721313,3.867401403567783E-7,undiff
Tile 16038,64020.0,73232.0,3.4991767919627034E-14,1.0,3.7967557293657264E-14,undiff
Tile 16039,64020.0,73744.0,9.974903125709034E-10,1.0,1.0595005983660144E-9,undiff
Tile 16040,64020.0,74256.0,6.846108424087005E-13,1.0,7.538465836808006E-13,undiff
Tile 16045,64020.0,76816.0,2.8589982478013204E-17,1.0,3.964967512670035E-17,undiff
Tile 16050,64020.0,79376.0,2.0876994355489842E-8,0.9999998807907104,9.852667659515646E-8,undiff
Tile 16051,64020.0,79888.0,1.9333072123117745E-4,0.9850571751594543,0.014749481342732906,undiff
Tile 16053,64020.0,80912.0,4.025275477656043E-15,1.0,4.375066203554179E-15,undiff
Tile 16054,64020.0,81424.0,1.6931551646837129E-12,1.0,1.9210238868389018E-12,undiff
Tile 16055,64020.0,81936.0,2.5652918067285457E-18,1.0,2.936502961886977E-18,undiff
Tile 16062,64020.0,85520.0,3.1484459483976934E-9,1.0,3.3824505418778017E-9,undiff
Tile 16066,64020.0,87568.0,4.1708791707396366E-16,1.0,1.5133036637294942E-15,undiff
Tile 16067,64020.0,88080.0,1.5494228892531242E-13,1.0,1.1342572931241635E-12,undiff
Tile 16068,64020.0,88592.0,0.012048735283315182,0.9514895677566528,0.036461662501096725,undiff
Tile 16073,64020.0,91152.0,4.5894513189814745E-10,1.0,4.979968659668543E-10,undiff
Tile 16087,64533.0,1552.0,5.5256968778394366E-8,0.9999998807907104,5.9222511339385164E-8,undiff
Tile 16088,64533.0,2064.0,2.5234155466813098E-15,1.0,2.8750672039645634E-15,undiff
Tile 16089,64533.0,2576.0,1.4726136976506154E-12,1.0,1.5355284318369078E-12,undiff
Tile 16090,64533.0,3088.0,7.124475669115782E-4,0.9985791444778442,7.083967793732882E-4,undiff
Tile 16091,64533.0,5136.0,1.926311625766175E-7,0.9999996423721313,2.023387111194097E-7,undiff
Tile 16102,64533.0,10768.0,9.576600029678035E-16,1.0,1.0818270921014034E-15,undiff
Tile 16110,64533.0,14864.0,3.254862006342398E-21,1.0,3.9761218991199405E-21,undiff
Tile 16119,64533.0,19472.0,4.369241118271242E-17,1.0,4.969352380872338E-17,undiff
Tile 16122,64533.0,21008.0,4.709334390190161E-20,1.0,5.3800344028331766E-20,undiff
Tile 16123,64533.0,21520.0,6.1586579918744275E-24,1.0,7.767029809497456E-24,undiff
Tile 16124,64533.0,22032.0,2.5791494146381363E-16,1.0,2.895913531829439E-16,undiff
Tile 16125,64533.0,22544.0,8.855586077806399E-13,1.0,9.823484256946124E-13,undiff
Tile 16129,64533.0,24592.0,8.87677597347647E-4,0.9976988434791565,0.0014135218225419521,undiff
Tile 16130,64533.0,25104.0,1.1101156799364631E-10,1.0,1.176934244506711E-10,undiff
Tile 16139,64533.0,29712.0,6.015486378079172E-17,1.0,3.481750370210279E-16,undiff
Tile 16140,64533.0,30224.0,5.7884142279363E-7,0.999860405921936,1.3895274605602026E-4,undiff
Tile 16141,64533.0,30736.0,5.843718767005902E-19,1.0,6.888105634681932E-19,undiff
Tile 16142,64533.0,31248.0,5.936830869645816E-19,1.0,6.276813475138533E-19,undiff
Tile 16143,64533.0,31760.0,1.549356922327192E-14,1.0,1.6266942491367092E-14,undiff
Tile 16144,64533.0,32272.0,1.005476694200709E-13,1.0,1.0986194186367662E-13,undiff
Tile 16149,64533.0,34832.0,2.1871196804568172E-4,0.9920414090156555,0.0077398973517119884,undiff
Tile 16158,64533.0,39440.0,0.0013270258205011487,0.9980852603912354,5.877629737369716E-4,undiff
Tile 16164,64533.0,42512.0,4.242816942223726E-8,0.999995231628418,4.749903382617049E-6,undiff
Tile 16165,64533.0,43024.0,2.397955904598348E-5,0.98784339427948,0.012132622301578522,undiff
Tile 16170,64533.0,45584.0,2.470344062096381E-16,1.0,2.760065593655406E-16,undiff
Tile 16171,64533.0,46096.0,2.9399567304576004E-17,1.0,3.5378061503917315E-17,undiff
Tile 16172,64533.0,46608.0,3.46827601360733E-12,1.0,3.8964244157557726E-12,undiff
Tile 16185,64533.0,53264.0,8.23176661341577E-17,1.0,9.581344870020537E-17,undiff
Tile 16186,64533.0,53776.0,4.783380289086203E-11,1.0,4.9964546389169584E-11,undiff
Tile 16191,64533.0,56336.0,5.820469821914333E-19,1.0,6.4732947200140195E-19,undiff
Tile 16192,64533.0,56848.0,3.796146383350241E-11,1.0,1.9006055063108818E-10,undiff
Tile 16193,64533.0,57360.0,6.116139700248094E-17,1.0,6.803710092503402E-17,undiff
Tile 16201,64533.0,61456.0,2.453849068384528E-10,0.9999998807907104,1.1372983266255687E-7,undiff
Tile 16202,64533.0,61968.0,4.251005268824694E-14,1.0,4.912346232371044E-14,undiff
Tile 16204,64533.0,62992.0,2.717697733523039E-10,1.0,2.8951546715560994E-10,undiff
Tile 16206,64533.0,64016.0,2.107367075311633E-19,1.0,2.396465019188297E-19,undiff
Tile 16207,64533.0,64528.0,8.695318076679115E-11,1.0,1.1500089769356237E-9,undiff
Tile 16208,64533.0,65040.0,1.21248135087626E-7,0.9999997615814209,1.2826608042360021E-7,undiff
Tile 16214,64533.0,68112.0,1.1137201126444592E-19,1.0,1.3401132424456288E-17,undiff
Tile 16222,64533.0,72208.0,0.007004430517554283,0.9511773586273193,0.04181816801428795,undiff
Tile 16223,64533.0,72720.0,8.53919867216564E-14,1.0,5.850416722255614E-13,undiff
Tile 16225,64533.0,73744.0,2.166613995253199E-17,1.0,2.5074939676334442E-17,undiff
Tile 16226,64533.0,74256.0,1.1456607751370029E-7,0.9999997615814209,1.158535454237608E-7,undiff
Tile 16227,64533.0,74768.0,2.1760986567385954E-13,1.0,5.061684578422376E-13,undiff
Tile 16232,64533.0,77328.0,2.814294153621888E-12,1.0,3.001983644307371E-12,undiff
Tile 16244,64533.0,83472.0,4.3681266743755614E-16,1.0,7.34002912008996E-16,undiff
Tile 16245,64533.0,83984.0,2.476340939557656E-19,1.0,2.8585154431572886E-19,undiff
Tile 16246,64533.0,84496.0,4.84793633742102E-21,1.0,6.087357837096978E-21,undiff
Tile 16247,64533.0,85008.0,1.6518140188992447E-9,1.0,4.369692163663785E-9,undiff
Tile 16251,64533.0,87056.0,2.8062780188520264E-7,0.9999994039535522,2.94542843448653E-7,undiff
Tile 16254,64533.0,88592.0,3.855471877907105E-18,1.0,4.915935207583256E-18,undiff
Tile 16255,64533.0,89104.0,9.817978588862932E-20,1.0,4.796800726655459E-19,undiff
Tile 16256,64533.0,89616.0,3.928418979004533E-10,0.9999998807907104,7.45477990449217E-8,undiff
Tile 16258,64533.0,90640.0,7.779026554854962E-12,1.0,8.010665915325621E-12,undiff
Tile 16270,64533.0,96784.0,3.6553480511555825E-13,1.0,1.3461426418004407E-11,undiff
Tile 16272,64533.0,97808.0,6.131290586353089E-9,1.0,6.351028147832949E-9,undiff
Tile 16273,65046.0,1552.0,2.3992157366592437E-4,0.9995194673538208,2.4059407587628812E-4,undiff
Tile 16274,65046.0,2064.0,7.617559465257831E-16,1.0,8.792039468052883E-16,undiff
Tile 16275,65046.0,2576.0,2.959613416429925E-14,1.0,3.1022873072522605E-14,undiff
Tile 16276,65046.0,3088.0,2.6074577164081347E-8,1.0,2.7403743274589942E-8,undiff
Tile 16277,65046.0,5136.0,1.5674440874136053E-6,0.9999969005584717,1.5772733377161785E-6,undiff
Tile 16284,65046.0,8720.0,6.388009676783213E-9,1.0,6.431226218239772E-9,undiff
Tile 16287,65046.0,10256.0,5.423394383362594E-18,1.0,4.109880291566465E-17,undiff
Tile 16290,65046.0,11792.0,1.1574464588193223E-4,0.9997692704200745,1.150275202235207E-4,undiff
Tile 16293,65046.0,13328.0,1.5654232754513941E-7,0.9999996423721313,1.5955740195749968E-7,undiff
Tile 16297,65046.0,15376.0,1.0228770955245103E-11,1.0,3.578117357960764E-9,undiff
Tile 16302,65046.0,17936.0,1.1696738511091098E-7,0.9999339580535889,6.586545350728557E-5,undiff
Tile 16305,65046.0,19472.0,1.1179027836760724E-7,0.9999982118606567,1.6734650216676528E-6,undiff
Tile 16306,65046.0,19984.0,5.326215273271373E-7,0.9999226331710815,7.686240860493854E-5,undiff
Tile 16307,65046.0,20496.0,2.1394985196820926E-6,0.9999657869338989,3.209754140698351E-5,undiff
Tile 16308,65046.0,21008.0,3.4865657583260656E-10,1.0,6.113933248563796E-10,undiff
Tile 16309,65046.0,21520.0,4.138417310662473E-14,1.0,9.03744513578407E-14,undiff
Tile 16310,65046.0,22032.0,1.8930050669357934E-13,1.0,2.1410581912007648E-13,undiff
Tile 16311,65046.0,22544.0,1.5730513137739155E-13,1.0,1.6427806922951482E-13,undiff
Tile 16315,65046.0,24592.0,1.035062834053857E-11,1.0,1.0518762076638932E-11,undiff
Tile 16325,65046.0,29712.0,9.156406102078796E-13,1.0,8.540466250872569E-11,undiff
Tile 16326,65046.0,30224.0,4.493635781334967E-16,1.0,5.271137382135938E-16,undiff
Tile 16327,65046.0,30736.0,6.45018660705432E-9,0.9999855756759644,1.4447954526985995E-5,undiff
Tile 16328,65046.0,31248.0,4.537165435025692E-11,1.0,4.6239980594497965E-11,undiff
Tile 16329,65046.0,31760.0,1.486530527472496E-5,0.9999698400497437,1.5268764400389045E-5,undiff
Tile 16331,65046.0,32784.0,7.398660850643779E-11,1.0,7.411146002445079E-11,undiff
Tile 16332,65046.0,33296.0,3.3786549465730786E-4,0.9575768709182739,0.04208521172404289,undiff
Tile 16334,65046.0,34320.0,1.4080262563526125E-13,1.0,1.4693583535226734E-13,undiff
Tile 16341,65046.0,37904.0,7.044547722934169E-10,1.0,7.742620988793192E-10,undiff
Tile 16349,65046.0,42000.0,3.695332771885105E-17,1.0,4.43449276458412E-17,undiff
Tile 16350,65046.0,42512.0,1.6928851975817578E-18,1.0,1.9822661664748856E-18,undiff
Tile 16356,65046.0,45584.0,5.767217953200898E-11,1.0,1.535013183229239E-8,undiff
Tile 16361,65046.0,48144.0,1.5184342316842958E-7,0.9999996423721313,1.5993644808531826E-7,undiff
Tile 16362,65046.0,48656.0,7.607298818657071E-11,1.0,3.040325102787733E-9,undiff
Tile 16363,65046.0,49168.0,1.2808309293177444E-6,0.9999973773956299,1.2998700640309835E-6,undiff
Tile 16364,65046.0,49680.0,3.7147300751931567E-14,1.0,1.7110294572245804E-13,undiff
Tile 16370,65046.0,52752.0,1.8472832152838237E-6,0.9999963045120239,1.893208832370874E-6,undiff
Tile 16371,65046.0,53264.0,2.5466212537139654E-4,0.9994916915893555,2.5366010959260166E-4,undiff
Tile 16372,65046.0,53776.0,8.955032681114972E-4,0.9982452392578125,8.592843660153449E-4,undiff
Tile 16373,65046.0,54288.0,3.1627868679606763E-7,0.9999994039535522,3.238108376990567E-7,undiff
Tile 16377,65046.0,56336.0,3.852341379229074E-8,0.9999951124191284,4.789440481545171E-6,undiff
Tile 16378,65046.0,56848.0,1.0531885693415566E-12,1.0,1.1633102250593885E-12,undiff
Tile 16379,65046.0,57360.0,2.6469926250882736E-9,1.0,2.8798341489277846E-9,undiff
Tile 16381,65046.0,58384.0,5.094225212563634E-14,1.0,3.205233604572366E-12,undiff
Tile 16387,65046.0,61456.0,1.3800222513088688E-19,1.0,2.8362408547887615E-17,undiff
Tile 16388,65046.0,61968.0,2.474257883708288E-16,1.0,1.3353177951932506E-15,undiff
Tile 16394,65046.0,65040.0,1.5200417760833165E-18,1.0,1.823524830251978E-18,undiff
Tile 16397,65046.0,66576.0,1.07423315057531E-4,0.9996181726455688,2.7434880030341446E-4,undiff
Tile 16401,65046.0,68624.0,1.346919284525715E-17,1.0,1.1349518868224498E-16,undiff
Tile 16408,65046.0,72208.0,1.618898734931376E-16,1.0,1.7880517438936518E-16,undiff
Tile 16411,65046.0,73744.0,2.130147794265902E-11,1.0,2.3706835106107604E-11,undiff
Tile 16412,65046.0,74256.0,7.35958223616745E-13,1.0,8.209800569404513E-13,undiff
Tile 16413,65046.0,74768.0,1.657972316024825E-4,0.9985707998275757,0.0012633262667804956,undiff
Tile 16415,65046.0,75792.0,4.084874660748028E-8,0.9999998807907104,1.10456042534679E-7,undiff
Tile 16418,65046.0,77328.0,1.7152851228274812E-7,0.9999996423721313,1.7094502879899665E-7,undiff
Tile 16425,65046.0,80912.0,2.8493936055547835E-18,1.0,3.445781107833319E-18,undiff
Tile 16430,65046.0,83472.0,1.2020600308323623E-14,1.0,5.524457641022974E-14,undiff
Tile 16431,65046.0,83984.0,7.365950128220954E-15,1.0,8.304475339272928E-15,undiff
Tile 16432,65046.0,84496.0,5.14357234351337E-4,0.9320133924484253,0.06747224926948547,undiff
Tile 16440,65046.0,88592.0,3.54427495093608E-18,1.0,1.0127404677238845E-17,undiff
Tile 16442,65046.0,89616.0,2.625755888489411E-14,1.0,2.857149196053288E-14,undiff
Tile 16443,65046.0,90128.0,3.991911781599938E-14,1.0,4.4773680477148275E-14,undiff
Tile 16444,65046.0,90640.0,1.6409450187548913E-10,1.0,8.119089289770898E-10,undiff
Tile 16445,65046.0,91152.0,4.209833548429742E-7,0.9999991655349731,4.350216897819337E-7,undiff
Tile 16446,65046.0,91664.0,0.0025289880577474833,0.9216676354408264,0.07580330222845078,undiff
Tile 16456,65046.0,96784.0,2.7625166694633663E-5,0.9928094148635864,0.007162943482398987,undiff
Tile 16458,65046.0,97808.0,2.2240597900236025E-5,0.9951285123825073,0.004849283490329981,undiff
Tile 16460,65559.0,2064.0,7.684450318846993E-17,1.0,8.631030813227355E-17,undiff
Tile 16461,65559.0,2576.0,2.3853988229127765E-10,1.0,2.5162033567838193E-10,undiff
Tile 16462,65559.0,3088.0,7.094421577980015E-11,1.0,7.489273090577342E-11,undiff
Tile 16463,65559.0,5648.0,3.8364327113788084E-16,1.0,4.3189164424202507E-16,undiff
Tile 16464,65559.0,6160.0,6.705663802009099E-10,0.9999653100967407,3.46738743246533E-5,undiff
Tile 16470,65559.0,9232.0,0.006069583352655172,0.9878716468811035,0.006058731582015753,undiff
Tile 16477,65559.0,12816.0,9.353073870954631E-10,1.0,3.535967252332739E-8,undiff
Tile 16478,65559.0,13328.0,3.061301967477448E-8,0.9999994039535522,6.066985633879085E-7,undiff
Tile 16480,65559.0,14352.0,2.993444104504306E-5,0.9975912570953369,0.0023788127582520247,undiff
Tile 16482,65559.0,15376.0,9.820496416068636E-7,0.9999971389770508,1.8562046761871898E-6,undiff
Tile 16487,65559.0,17936.0,5.302869831211865E-4,0.9751267433166504,0.02434294857084751,undiff
Tile 16491,65559.0,19984.0,1.6409198286726663E-14,1.0,1.7331732362767423E-14,undiff
Tile 16492,65559.0,20496.0,1.6725957099374134E-13,1.0,6.931315330721555E-13,undiff
Tile 16493,65559.0,21008.0,6.616634925168409E-16,1.0,1.4130909839816012E-15,undiff
Tile 16494,65559.0,21520.0,1.5614232454740085E-13,1.0,1.3234002652420807E-12,undiff
Tile 16495,65559.0,22032.0,1.6320121284438526E-17,1.0,1.9210887569101068E-17,undiff
Tile 16500,65559.0,24592.0,5.915118638362372E-15,1.0,6.45744927053383E-15,undiff
Tile 16509,65559.0,29200.0,8.663701673390298E-14,1.0,1.849718945720613E-12,undiff
Tile 16510,65559.0,29712.0,3.9592800979515774E-19,1.0,4.79007161237234E-19,undiff
Tile 16511,65559.0,30224.0,5.276759934003651E-20,1.0,6.246093796645904E-20,undiff
Tile 16512,65559.0,30736.0,1.2366138515753224E-20,1.0,1.4391561331423203E-20,undiff
Tile 16513,65559.0,31248.0,1.0440682984835803E-8,1.0,1.1199786875693007E-8,undiff
Tile 16514,65559.0,31760.0,0.06249058619141579,0.9312648177146912,0.006244668737053871,undiff
Tile 16525,65559.0,37392.0,1.2073206613001831E-16,1.0,1.4076348212518626E-16,undiff
Tile 16526,65559.0,37904.0,2.985019786905241E-9,0.9999943971633911,5.567629614233738E-6,undiff
Tile 16533,65559.0,41488.0,1.3780097651761025E-4,0.998875081539154,9.87143605016172E-4,undiff
Tile 16535,65559.0,42512.0,1.5653728313580473E-11,1.0,2.2327846169178933E-11,undiff
Tile 16536,65559.0,43024.0,2.1811251420211556E-18,1.0,2.610704022357707E-18,undiff
Tile 16541,65559.0,45584.0,1.0177181146431291E-11,1.0,9.479778767529368E-11,undiff
Tile 16549,65559.0,49680.0,3.3155264100059867E-4,0.9992988109588623,3.6957187694497406E-4,undiff
Tile 16554,65559.0,52240.0,5.671526785808612E-15,1.0,7.837783902258331E-15,undiff
Tile 16555,65559.0,52752.0,6.477262980532708E-14,1.0,7.3415496501094E-14,undiff
Tile 16556,65559.0,53264.0,1.6973858872946588E-18,1.0,2.0381494546832024E-18,undiff
Tile 16557,65559.0,53776.0,3.450955799198579E-15,1.0,3.973116882830018E-15,undiff
Tile 16558,65559.0,54288.0,1.5749021231153135E-15,1.0,2.3510771644417658E-15,undiff
Tile 16565,65559.0,57872.0,2.247592929052189E-4,0.9867558479309082,0.013019377365708351,undiff
Tile 16566,65559.0,58384.0,2.852958537816197E-12,1.0,1.4060189679199198E-9,undiff
Tile 16572,65559.0,61456.0,9.542767465120505E-9,0.9999840259552002,1.594376408320386E-5,undiff
Tile 16573,65559.0,61968.0,3.572724897526652E-19,1.0,4.316011042896962E-19,undiff
Tile 16578,65559.0,64528.0,0.0036982810124754906,0.9788140654563904,0.017487620934844017,undiff
